RegionID,SizeRank,RegionName,RegionType,StateName,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31
394640,52,"Grand Rapids, MI",Msa,MI,117271.0,120338.0,123903.0,125248.0,127366.0,126582.0,127277.0,127026.0,128478.0,126689.0,125915.0,125090.0,128147.0,131201.0,133315.0,134274.0,135630.0,136331.0,135444.0,133934.0,133888.0,132680.0,132825.0,131794.0,133769.0,135048.0,137260.0,139587.0,140987.0,142681.0,142416.0,141619.0,139181.0,139501.0,139752.0,141902.0,143659.0,146770.0,149634.0,150033.0,152244.0,151639.0,150771.0,150010.0,151107.0,151882.0,151958.0,152179.0,154132.0,157179.0,161493.0,162530.0,163486.0,162460.0,163904.0,164892.0,165964.0,164927.0,165291.0,168575.0,173679.0,177217.0,179329.0,178421.0,178380.0,177564.0,175919.0,176391.0,176621.0,179845.0,179353.0,182970.0,185205.0,189016.0,191516.0,193216.0,195077.0,195297.0,193889.0,192456.0,191881.0,192227.0,194124.0,197430.0,202447.0,206413.0,209850.0,210335.0,210701.0,209772.0,209496.0,208536.0,209904.0,209324.0,213872.0,220321.0,223839.0,221643.0,220607.0,225175.0,228750.0,232398.0,232162.0,234774.0,234035.0,232635.0,234962.0,240549.0,250576.0,257113.0,262637.0,263403.0,263899.0,264026.0,262176.0,265909.0,265924.0,268258.0,272699.0,280744.0
395167,53,"Tucson, AZ",Msa,AZ,146994.0,148144.0,148952.0,150403.0,152005.0,155584.0,156811.0,158226.0,158346.0,159843.0,161286.0,162582.0,162930.0,162898.0,164722.0,166186.0,168198.0,167783.0,168363.0,169190.0,168343.0,168832.0,168018.0,170371.0,169581.0,170583.0,172681.0,177760.0,179112.0,179562.0,179635.0,176589.0,175093.0,172648.0,174951.0,175922.0,175337.0,174666.0,173577.0,174884.0,177440.0,179463.0,180982.0,179816.0,181477.0,181204.0,181486.0,179888.0,180580.0,180893.0,184997.0,186445.0,189308.0,186564.0,186000.0,185295.0,185884.0,186404.0,188778.0,191653.0,194874.0,196194.0,199095.0,199553.0,197353.0,198730.0,201273.0,204938.0,205556.0,203524.0,202777.0,201418.0,205360.0,207602.0,207503.0,206364.0,207588.0,210418.0,212581.0,215307.0,215899.0,219219.0,218139.0,219464.0,218472.0,222159.0,224679.0,227277.0,225576.0,225740.0,227363.0,226273.0,229291.0,227962.0,233323.0,234604.0,237836.0,236831.0,236325.0,238811.0,243516.0,248267.0,252848.0,256656.0,258712.0,262510.0,266746.0,275345.0,280401.0,288873.0,295871.0,300495.0,304112.0,306733.0,311378.0,313835.0,316359.0,318193.0,322599.0,328219.0
753924,54,"Urban Honolulu, HI",Msa,HI,438286.0,428452.0,442529.0,446058.0,443802.0,445957.0,444348.0,447405.0,442702.0,451798.0,456082.0,455780.0,454851.0,443870.0,458895.0,452341.0,474835.0,473474.0,472438.0,456866.0,457029.0,481441.0,492737.0,502939.0,483855.0,490182.0,495876.0,504669.0,498831.0,502190.0,491968.0,516388.0,511101.0,560351.0,536986.0,531433.0,500982.0,502116.0,502023.0,502801.0,515103.0,525567.0,534685.0,523471.0,525127.0,527773.0,547643.0,546018.0,554908.0,556008.0,567813.0,575594.0,562624.0,556562.0,559787.0,570605.0,578642.0,576192.0,567820.0,558873.0,554357.0,554519.0,572218.0,584005.0,584871.0,583371.0,595679.0,600647.0,601522.0,585464.0,575100.0,565473.0,561271.0,570332.0,572197.0,579053.0,574484.0,574642.0,576702.0,571943.0,565781.0,571515.0,567803.0,585844.0,587354.0,590936.0,591037.0,603229.0,606780.0,601076.0,586117.0,575171.0,578149.0,576794.0,588370.0,602830.0,622720.0,626154.0,613933.0,606293.0,605773.0,612591.0,613284.0,608116.0,615893.0,626623.0,638438.0,624434.0,625298.0,629536.0,644112.0,658160.0,664157.0,669599.0,674931.0,670646.0,683615.0,701924.0,708252.0,710705.0
395169,55,"Tulsa, OK",Msa,OK,130413.0,134547.0,135014.0,135302.0,133387.0,134666.0,135726.0,136534.0,138041.0,140426.0,139605.0,141729.0,142566.0,144259.0,144307.0,143832.0,143823.0,144442.0,142729.0,142798.0,142923.0,143028.0,143357.0,142554.0,143434.0,145196.0,145201.0,147246.0,147432.0,145701.0,145720.0,146854.0,149969.0,148591.0,149047.0,148136.0,151062.0,150850.0,153306.0,151494.0,150194.0,149572.0,148846.0,150137.0,147127.0,146409.0,146421.0,148297.0,148728.0,150602.0,150965.0,154154.0,152757.0,154528.0,152456.0,153672.0,153858.0,156612.0,157092.0,157442.0,157284.0,159774.0,159816.0,160831.0,159161.0,159628.0,159637.0,160862.0,161147.0,162372.0,164162.0,165827.0,165498.0,165288.0,164874.0,163353.0,162750.0,162920.0,165515.0,166385.0,165034.0,165362.0,164912.0,167554.0,168553.0,172230.0,175032.0,175932.0,173210.0,171639.0,170646.0,171172.0,173726.0,178168.0,183960.0,186235.0,186513.0,185777.0,186319.0,189630.0,194201.0,200293.0,202938.0,203565.0,202795.0,201135.0,203371.0,205864.0,210712.0,211885.0,214680.0,214857.0,218492.0,218370.0,223033.0,223752.0,226107.0,225432.0,224991.0,227540.0
394619,56,"Fresno, CA",Msa,CA,163895.0,165960.0,166026.0,165195.0,164979.0,168124.0,168930.0,168477.0,170691.0,172565.0,177930.0,179551.0,182528.0,183185.0,188279.0,192607.0,197846.0,199684.0,197640.0,203530.0,207136.0,213608.0,210102.0,215011.0,214220.0,217431.0,213490.0,213215.0,213479.0,216311.0,219526.0,218695.0,217091.0,222483.0,224698.0,227825.0,223040.0,226450.0,228561.0,230877.0,231329.0,229996.0,228480.0,231372.0,232475.0,236145.0,233442.0,236205.0,234799.0,236099.0,236817.0,238228.0,240169.0,242072.0,243644.0,245483.0,245110.0,246457.0,245427.0,247387.0,246431.0,249157.0,251723.0,256370.0,258825.0,260866.0,260543.0,262568.0,264823.0,266017.0,271492.0,270602.0,272108.0,269720.0,272035.0,273658.0,272653.0,269868.0,270810.0,271077.0,273106.0,274573.0,276730.0,282310.0,281476.0,282715.0,280351.0,281844.0,280881.0,284530.0,287553.0,291141.0,291275.0,293144.0,295882.0,296447.0,297916.0,298155.0,304037.0,308995.0,311327.0,312293.0,315203.0,318746.0,322591.0,323615.0,331537.0,335360.0,340875.0,343727.0,348402.0,351176.0,354436.0,357755.0,362720.0,363748.0,369360.0,375192.0,385396.0,388538.0
395238,57,"Worcester, MA",Msa,MA,197240.0,200261.0,204592.0,209269.0,208768.0,203581.0,199654.0,198030.0,202657.0,207076.0,214076.0,212179.0,212633.0,211328.0,215432.0,217437.0,222583.0,223036.0,221728.0,216834.0,216825.0,222299.0,224767.0,227118.0,221755.0,223105.0,222660.0,225297.0,225583.0,224613.0,223904.0,223730.0,224089.0,225178.0,228219.0,228305.0,228307.0,224878.0,226863.0,228801.0,231170.0,233037.0,234373.0,233643.0,233210.0,232569.0,232770.0,228998.0,227109.0,226394.0,229272.0,234721.0,239301.0,242498.0,241966.0,241188.0,243136.0,244413.0,248143.0,245333.0,247664.0,249679.0,253538.0,254178.0,256447.0,255827.0,256402.0,256114.0,259892.0,262926.0,259182.0,255795.0,253991.0,258129.0,263696.0,266827.0,267071.0,269510.0,265357.0,267368.0,263479.0,269999.0,267482.0,266341.0,264419.0,268557.0,270670.0,271340.0,272461.0,276469.0,279501.0,282330.0,284838.0,287033.0,284037.0,284561.0,288329.0,297400.0,296440.0,300784.0,302971.0,315075.0,318078.0,324042.0,323767.0,329271.0,324441.0,327321.0,328031.0,339688.0,346857.0,349514.0,350108.0,351500.0,355676.0,359663.0,358786.0,361656.0,361381.0,362665.0
394415,58,"Stamford, CT",Msa,CT,377188.0,387968.0,396467.0,397189.0,388060.0,385003.0,383244.0,394135.0,409541.0,400609.0,393257.0,379353.0,386095.0,396094.0,404456.0,404975.0,396677.0,395166.0,395306.0,396744.0,399080.0,407729.0,405905.0,398238.0,392693.0,398630.0,405694.0,397683.0,403436.0,399901.0,400509.0,401590.0,411825.0,410346.0,407826.0,399871.0,408819.0,416751.0,417196.0,405354.0,387164.0,386600.0,404072.0,411007.0,416534.0,405759.0,411249.0,411721.0,401911.0,392711.0,381255.0,372758.0,368147.0,375516.0,385466.0,398349.0,401660.0,415328.0,416622.0,418219.0,413990.0,413948.0,408953.0,392397.0,383290.0,390274.0,398089.0,407842.0,407505.0,414084.0,418013.0,414435.0,411094.0,400552.0,402801.0,402584.0,404406.0,393187.0,390748.0,394618.0,406031.0,411358.0,402834.0,400194.0,391283.0,392696.0,388103.0,390317.0,391983.0,392180.0,389076.0,392661.0,393980.0,408807.0,408286.0,414491.0,409910.0,413605.0,417785.0,422883.0,443903.0,463074.0,490634.0,489600.0,492548.0,484632.0,497626.0,500977.0,506538.0,511019.0,523571.0,533699.0,525374.0,505481.0,492455.0,490578.0,500284.0,495014.0,493665.0,507825.0
394312,59,"Albuquerque, NM",Msa,NM,163188.0,165249.0,166659.0,164205.0,162439.0,163225.0,164569.0,165826.0,164906.0,163576.0,162914.0,165749.0,166360.0,167780.0,164090.0,165311.0,168850.0,172265.0,171310.0,169216.0,170951.0,173402.0,173657.0,170303.0,169086.0,171430.0,172820.0,175207.0,175312.0,174349.0,173496.0,174133.0,176465.0,175391.0,172665.0,172220.0,173058.0,174922.0,178589.0,177053.0,178865.0,176126.0,178361.0,179151.0,178425.0,178089.0,174980.0,176869.0,178123.0,181859.0,183961.0,182811.0,182143.0,181972.0,184019.0,184630.0,184668.0,185417.0,186327.0,186946.0,187938.0,188416.0,189239.0,188674.0,189528.0,190127.0,190368.0,193066.0,191121.0,190472.0,189756.0,192504.0,197755.0,198267.0,200173.0,198618.0,199704.0,197263.0,195998.0,196740.0,199546.0,202717.0,203807.0,205222.0,207607.0,211746.0,216324.0,218325.0,217675.0,215868.0,217381.0,218905.0,221203.0,221500.0,224421.0,227705.0,229274.0,226421.0,225691.0,229697.0,238373.0,243282.0,247229.0,248245.0,252032.0,253428.0,258686.0,261147.0,266695.0,268977.0,276389.0,279762.0,282412.0,281687.0,280614.0,286171.0,292301.0,301133.0,305452.0,310152.0
394308,60,"Albany, NY",Msa,NY,172115.0,172693.0,173458.0,177780.0,178751.0,179004.0,176363.0,178029.0,179125.0,178163.0,178199.0,178570.0,179759.0,176913.0,176479.0,178121.0,182206.0,180647.0,178843.0,175251.0,173366.0,177667.0,180922.0,183378.0,180143.0,177345.0,176828.0,177731.0,180182.0,179536.0,176802.0,176322.0,179864.0,182209.0,181470.0,180053.0,179584.0,183420.0,181750.0,180972.0,177194.0,177884.0,178272.0,179041.0,178567.0,178483.0,175708.0,176074.0,176736.0,182104.0,184337.0,184490.0,182810.0,179908.0,181845.0,182309.0,185045.0,184024.0,183364.0,181091.0,181491.0,179045.0,181998.0,182661.0,186876.0,185393.0,184497.0,183615.0,184448.0,183835.0,183743.0,186448.0,193780.0,196162.0,197254.0,192933.0,194679.0,193364.0,192960.0,193638.0,190911.0,194245.0,193427.0,198658.0,195847.0,194185.0,195879.0,198717.0,200207.0,199792.0,200027.0,199661.0,201126.0,202891.0,205273.0,204594.0,206644.0,211868.0,211666.0,208108.0,206476.0,213725.0,222009.0,223962.0,224277.0,222277.0,221349.0,220625.0,221869.0,225971.0,230265.0,235619.0,238188.0,232549.0,230783.0,224506.0,226129.0,225433.0,234584.0,230227.0
394938,61,"Omaha, NE",Msa,NE,132028.0,135952.0,138343.0,139975.0,141012.0,142068.0,141318.0,139710.0,139789.0,138829.0,141018.0,139647.0,139513.0,139550.0,144725.0,150178.0,150779.0,149433.0,149661.0,150718.0,149739.0,146901.0,147276.0,150381.0,150565.0,149453.0,149777.0,152347.0,155679.0,153872.0,153157.0,155121.0,155469.0,155436.0,153451.0,156015.0,157021.0,159027.0,162911.0,164902.0,165067.0,160978.0,161392.0,161507.0,163266.0,164390.0,165195.0,166092.0,164605.0,163506.0,164683.0,167644.0,169297.0,168301.0,167546.0,168890.0,169463.0,170187.0,169110.0,169919.0,170632.0,174618.0,176408.0,176004.0,174830.0,174908.0,175987.0,177193.0,174935.0,177811.0,179527.0,181613.0,182360.0,182518.0,184619.0,188635.0,188684.0,189743.0,190279.0,191612.0,192698.0,192656.0,194635.0,195419.0,196244.0,198394.0,199499.0,201981.0,201772.0,199947.0,198547.0,196593.0,196360.0,194559.0,197413.0,201201.0,208710.0,210739.0,215656.0,217701.0,221368.0,221105.0,220657.0,221844.0,223024.0,223852.0,226444.0,233145.0,241261.0,244959.0,245725.0,245815.0,246531.0,245341.0,244616.0,242752.0,243067.0,248670.0,253109.0,263073.0
394908,62,"New Haven, CT",Msa,CT,195907.0,197655.0,200667.0,204950.0,206352.0,201725.0,197832.0,203422.0,208785.0,205813.0,200950.0,198546.0,201531.0,200995.0,203810.0,206319.0,210744.0,216874.0,213749.0,209579.0,197616.0,195843.0,193570.0,194842.0,191534.0,193739.0,198692.0,202634.0,201946.0,201387.0,203864.0,206798.0,206303.0,210138.0,207502.0,211041.0,203572.0,207581.0,206964.0,209610.0,210560.0,213798.0,214007.0,210827.0,208851.0,210280.0,210195.0,208779.0,201743.0,202681.0,206231.0,210123.0,208887.0,209003.0,212581.0,215172.0,215025.0,216266.0,216759.0,215619.0,206204.0,205981.0,209593.0,214708.0,215341.0,210917.0,212192.0,212429.0,213067.0,219174.0,216995.0,221235.0,218435.0,222879.0,222940.0,222836.0,222968.0,221347.0,222821.0,220180.0,221743.0,219578.0,223424.0,223797.0,223868.0,223785.0,223446.0,224546.0,223028.0,222787.0,223196.0,224484.0,226393.0,227591.0,225052.0,227858.0,230298.0,236609.0,231520.0,235074.0,234465.0,245354.0,248897.0,258491.0,259899.0,260878.0,260604.0,264747.0,267750.0,273898.0,274894.0,278567.0,275127.0,271566.0,270441.0,273650.0,281169.0,284909.0,290530.0,293105.0
394357,63,"Bakersfield, CA",Msa,CA,134440.0,135388.0,136434.0,135127.0,141242.0,144098.0,147844.0,146847.0,149718.0,153284.0,159277.0,164897.0,165756.0,168884.0,170680.0,174862.0,176647.0,182006.0,181411.0,183238.0,181735.0,186100.0,188630.0,191190.0,188452.0,189745.0,188409.0,188917.0,189223.0,194051.0,195573.0,196022.0,198080.0,201166.0,207291.0,206806.0,207448.0,205226.0,205177.0,207433.0,208500.0,208602.0,206385.0,205836.0,207059.0,209015.0,210857.0,211245.0,210189.0,210277.0,213407.0,215784.0,214701.0,213783.0,215778.0,219106.0,220224.0,216847.0,215148.0,215944.0,220907.0,221162.0,220364.0,219221.0,220869.0,224488.0,224573.0,226357.0,226444.0,227355.0,229166.0,230732.0,231790.0,232376.0,231170.0,232825.0,233534.0,235667.0,236341.0,234048.0,231375.0,231475.0,234109.0,239901.0,240616.0,243073.0,244176.0,245863.0,246171.0,245636.0,248607.0,251702.0,251969.0,250336.0,251655.0,254602.0,258800.0,259366.0,260504.0,260188.0,263544.0,266888.0,274218.0,279304.0,283325.0,286111.0,283864.0,290258.0,291555.0,299906.0,298162.0,301848.0,302930.0,308152.0,311667.0,314815.0,318793.0,322272.0,326677.0,332448.0
394753,64,"Knoxville, TN",Msa,TN,135984.0,138026.0,144414.0,144842.0,146197.0,146588.0,144816.0,145136.0,143451.0,141084.0,139507.0,139375.0,144313.0,148340.0,149317.0,148696.0,147709.0,148321.0,149785.0,150204.0,149650.0,148325.0,147212.0,147585.0,147787.0,149449.0,150829.0,153618.0,153305.0,151846.0,150640.0,151030.0,153662.0,153147.0,154984.0,152592.0,153167.0,153193.0,154413.0,157652.0,158883.0,159384.0,158708.0,160084.0,159436.0,160569.0,159847.0,161566.0,161505.0,161647.0,161802.0,160887.0,161965.0,162611.0,165242.0,167925.0,168376.0,168644.0,165514.0,166689.0,167230.0,169524.0,170505.0,172232.0,174246.0,176821.0,178125.0,180639.0,181365.0,181272.0,182739.0,184439.0,186320.0,185882.0,185594.0,189114.0,188476.0,189386.0,190806.0,199331.0,201512.0,201788.0,197735.0,196724.0,198531.0,202088.0,205162.0,206677.0,207100.0,210491.0,210096.0,213350.0,214429.0,218134.0,218540.0,221763.0,224734.0,224968.0,223484.0,225549.0,228798.0,233808.0,235974.0,237467.0,237937.0,240821.0,243579.0,246114.0,246901.0,248328.0,252404.0,257682.0,265069.0,267729.0,271221.0,274314.0,280179.0,282912.0,286001.0,294158.0
394653,65,"Greenville, SC",Msa,SC,142255.0,142619.0,147214.0,147120.0,149418.0,146451.0,147552.0,146734.0,148362.0,151415.0,151116.0,151246.0,148835.0,152683.0,155712.0,157616.0,157080.0,153170.0,152279.0,151470.0,155820.0,155631.0,154830.0,153184.0,151034.0,153498.0,153019.0,156378.0,155022.0,156447.0,157639.0,158684.0,159884.0,159009.0,160844.0,162820.0,163321.0,163664.0,165129.0,167870.0,168272.0,164862.0,162767.0,163905.0,166158.0,168256.0,169204.0,170102.0,171974.0,175199.0,178233.0,178574.0,176287.0,174070.0,177217.0,177884.0,179448.0,179497.0,179541.0,181790.0,183811.0,186117.0,187586.0,188020.0,188104.0,186066.0,186509.0,187089.0,190151.0,191093.0,191433.0,192404.0,193953.0,196541.0,197479.0,198154.0,196068.0,196147.0,196256.0,199290.0,203377.0,206144.0,208648.0,207701.0,210596.0,212586.0,213763.0,213168.0,213778.0,213680.0,215612.0,214417.0,214245.0,209803.0,210731.0,216270.0,223936.0,226644.0,223911.0,222749.0,225520.0,229938.0,234509.0,236160.0,238307.0,237548.0,237100.0,235991.0,239405.0,242991.0,248032.0,250877.0,255166.0,256402.0,261569.0,269292.0,278196.0,281077.0,281774.0,282937.0
394952,66,"Ventura, CA",Msa,CA,373497.0,377788.0,380769.0,380052.0,376501.0,375717.0,374475.0,383834.0,384202.0,394977.0,403364.0,412471.0,416166.0,423450.0,437987.0,445217.0,446904.0,444189.0,445486.0,450662.0,457099.0,461687.0,464247.0,461090.0,456513.0,461349.0,465329.0,475114.0,482892.0,481020.0,482139.0,476352.0,484443.0,487387.0,496346.0,497406.0,494659.0,497840.0,506194.0,511499.0,509890.0,502508.0,502657.0,511081.0,515821.0,520468.0,521160.0,525230.0,525626.0,528423.0,535813.0,530214.0,533694.0,521343.0,531214.0,534422.0,544320.0,544799.0,549394.0,556157.0,563965.0,565668.0,564424.0,559855.0,559544.0,559270.0,562797.0,574525.0,581746.0,593742.0,588547.0,586887.0,579566.0,583652.0,591813.0,592947.0,592131.0,594287.0,604171.0,604394.0,600436.0,589259.0,590206.0,590871.0,596221.0,596955.0,589022.0,586415.0,588557.0,595744.0,600143.0,599892.0,599225.0,603569.0,610479.0,615841.0,613491.0,608909.0,610412.0,618552.0,634728.0,656727.0,669928.0,681749.0,678611.0,686476.0,689800.0,700904.0,715046.0,728133.0,744172.0,746703.0,755668.0,756609.0,755965.0,762647.0,770962.0,785669.0,796896.0,809641.0
394318,67,"Allentown, PA",Msa,PA,168432.0,173696.0,177836.0,174641.0,172388.0,170054.0,173838.0,174121.0,172316.0,168595.0,167474.0,169991.0,172479.0,174891.0,174248.0,175111.0,178850.0,180577.0,180758.0,177161.0,180069.0,177839.0,177381.0,179339.0,177877.0,179384.0,174906.0,177602.0,176568.0,176063.0,175120.0,178253.0,176275.0,172247.0,169059.0,171247.0,172760.0,174177.0,178071.0,181145.0,180083.0,178019.0,174651.0,173951.0,173359.0,175390.0,176245.0,176421.0,177260.0,179043.0,179934.0,178442.0,179015.0,178977.0,178105.0,177373.0,178681.0,177530.0,176290.0,175516.0,179138.0,180716.0,181774.0,180207.0,183622.0,182909.0,185793.0,182617.0,184377.0,184163.0,182360.0,183337.0,185129.0,191250.0,192208.0,191730.0,193217.0,191540.0,194487.0,192468.0,194871.0,192314.0,192318.0,192721.0,196317.0,197968.0,199248.0,200374.0,202068.0,204785.0,204696.0,203765.0,202195.0,198151.0,200601.0,206502.0,215613.0,218372.0,217136.0,215547.0,216768.0,220654.0,228145.0,234634.0,237051.0,236007.0,234105.0,234850.0,235136.0,238079.0,243528.0,251689.0,253500.0,255322.0,251925.0,254974.0,255943.0,259569.0,262064.0,268557.0
394561,68,"El Paso, TX",Msa,TX,132555.0,132798.0,133741.0,134077.0,135222.0,136768.0,136944.0,138149.0,140365.0,141408.0,139636.0,138883.0,138982.0,139890.0,139413.0,140182.0,140576.0,141099.0,141184.0,140868.0,141594.0,139720.0,139606.0,139028.0,138306.0,141184.0,143377.0,144438.0,141249.0,139390.0,140654.0,141297.0,142532.0,139274.0,140994.0,141388.0,141789.0,141990.0,142690.0,145267.0,143690.0,142519.0,139289.0,142206.0,142910.0,145043.0,144116.0,143718.0,143786.0,144136.0,146183.0,145224.0,145013.0,144374.0,146936.0,146908.0,149353.0,149380.0,149802.0,149965.0,149062.0,150929.0,150520.0,150331.0,150229.0,150192.0,149628.0,149811.0,150808.0,153094.0,152540.0,154193.0,155752.0,156982.0,155711.0,155491.0,155144.0,155870.0,154903.0,155819.0,155690.0,155681.0,158632.0,160188.0,162287.0,162072.0,162147.0,163189.0,162629.0,164500.0,164318.0,165774.0,165460.0,167568.0,167334.0,169266.0,169063.0,170134.0,170778.0,172916.0,176528.0,180940.0,182067.0,181284.0,178583.0,181933.0,184498.0,186968.0,187656.0,190801.0,193314.0,196227.0,198680.0,201113.0,200598.0,200991.0,204651.0,211245.0,218093.0,221532.0
394367,69,"Baton Rouge, LA",Msa,LA,171729.0,173114.0,173427.0,174138.0,172859.0,174267.0,174766.0,175889.0,173562.0,172709.0,171059.0,173160.0,174952.0,177309.0,177819.0,175539.0,175186.0,174743.0,176137.0,174563.0,179903.0,181583.0,180957.0,176967.0,177899.0,180470.0,182255.0,181628.0,181742.0,179611.0,180905.0,182500.0,184804.0,183504.0,187237.0,186591.0,189078.0,188241.0,188996.0,188517.0,186390.0,186039.0,186620.0,187521.0,188369.0,188433.0,189007.0,188516.0,189253.0,189065.0,190566.0,191351.0,193158.0,194700.0,194147.0,188602.0,183428.0,179997.0,181275.0,183978.0,186516.0,187392.0,189278.0,191470.0,193427.0,194651.0,197750.0,198669.0,200436.0,198245.0,200682.0,199671.0,199284.0,199290.0,198765.0,200270.0,199122.0,202200.0,202326.0,205436.0,204074.0,208012.0,205013.0,204513.0,200213.0,203287.0,207797.0,210477.0,209062.0,208164.0,209072.0,211648.0,213532.0,215251.0,214356.0,214441.0,215606.0,216185.0,214238.0,213482.0,217458.0,219872.0,223515.0,226388.0,226725.0,226732.0,225864.0,228209.0,230198.0,231768.0,232670.0,233785.0,237008.0,239277.0,239280.0,240183.0,240221.0,243614.0,244882.0,248988.0
394521,70,"Dayton, OH",Msa,OH,107430.0,113630.0,116744.0,121203.0,122000.0,122534.0,123129.0,124465.0,124686.0,125025.0,122006.0,121272.0,117153.0,119462.0,121273.0,125186.0,124696.0,123097.0,119253.0,117737.0,117855.0,117868.0,120456.0,120550.0,119930.0,117906.0,120453.0,121524.0,123682.0,122571.0,124150.0,125873.0,126663.0,124600.0,122309.0,121485.0,121815.0,121811.0,124092.0,122152.0,120228.0,117945.0,119220.0,119932.0,116514.0,118049.0,118847.0,126771.0,130386.0,132161.0,130006.0,125097.0,123141.0,122217.0,122805.0,128462.0,128676.0,130027.0,127791.0,130849.0,132652.0,130005.0,129611.0,126011.0,128188.0,128537.0,133036.0,135295.0,134615.0,129897.0,130617.0,131086.0,137966.0,137718.0,140185.0,140379.0,138896.0,139524.0,137276.0,138737.0,137850.0,135362.0,136735.0,136644.0,141475.0,141183.0,143770.0,143535.0,144485.0,146030.0,146179.0,146886.0,143846.0,144480.0,144364.0,149790.0,155956.0,158203.0,154649.0,154173.0,157789.0,161358.0,163694.0,161359.0,162864.0,164646.0,164599.0,163284.0,162695.0,167137.0,169572.0,171181.0,170029.0,172167.0,171911.0,173812.0,178455.0,178195.0,178123.0,175359.0
394843,71,"McAllen, TX",Msa,TX,103806.0,110186.0,114233.0,108804.0,103657.0,103155.0,103050.0,100119.0,96059.0,107380.0,111132.0,112288.0,108098.0,109319.0,114444.0,115177.0,116178.0,117134.0,116731.0,112429.0,104701.0,106786.0,108308.0,113843.0,114677.0,120417.0,123323.0,122374.0,119329.0,116418.0,114419.0,109255.0,109433.0,117133.0,121111.0,117611.0,117043.0,120631.0,127754.0,123751.0,126142.0,124314.0,126320.0,119456.0,119307.0,125451.0,131021.0,127041.0,125150.0,131248.0,141039.0,138258.0,134061.0,129428.0,131662.0,130733.0,128343.0,131604.0,136559.0,141083.0,142524.0,137641.0,136673.0,133097.0,134857.0,137387.0,139945.0,138890.0,139092.0,143265.0,148390.0,147915.0,143364.0,143010.0,142347.0,143751.0,143535.0,142756.0,142657.0,141976.0,141963.0,144257.0,146383.0,152195.0,150414.0,150543.0,151390.0,152903.0,154633.0,149170.0,150895.0,152079.0,156943.0,156082.0,158134.0,160108.0,161329.0,162657.0,163386.0,165363.0,166703.0,168071.0,166594.0,169707.0,173840.0,179676.0,179693.0,179885.0,181903.0,182300.0,184309.0,187582.0,188133.0,191488.0,191269.0,197014.0,199655.0,200700.0,200487.0,201411.0
394486,72,"Columbia, SC",Msa,SC,140957.0,146225.0,144388.0,143492.0,140698.0,141571.0,143511.0,143808.0,144692.0,143328.0,146142.0,148156.0,148457.0,149963.0,150151.0,152713.0,153557.0,153060.0,151575.0,154161.0,157141.0,156265.0,150534.0,148241.0,149380.0,151975.0,152871.0,151238.0,149727.0,147812.0,148481.0,148847.0,145880.0,141625.0,141517.0,143387.0,146955.0,148993.0,150806.0,151785.0,151111.0,150257.0,151482.0,149299.0,149005.0,147512.0,150471.0,154269.0,157189.0,160245.0,160073.0,160922.0,162167.0,164498.0,165094.0,163442.0,161504.0,160702.0,159886.0,159834.0,162196.0,163467.0,162499.0,161536.0,163182.0,166235.0,166395.0,166442.0,165924.0,167849.0,169730.0,170921.0,171619.0,170801.0,170793.0,170780.0,170768.0,173121.0,173872.0,175778.0,176161.0,177485.0,179364.0,179920.0,181995.0,182820.0,183472.0,185715.0,184501.0,183268.0,180338.0,183099.0,186757.0,186989.0,186914.0,185686.0,189721.0,190175.0,192208.0,193633.0,196641.0,200076.0,201824.0,203501.0,202907.0,205239.0,205291.0,208262.0,213241.0,216442.0,220885.0,218212.0,222201.0,223146.0,228910.0,230651.0,235119.0,237524.0,243022.0,246443.0
